season,celebrity_name,week,total_judge_score,num_judges,results,parsed_elim_week,last_active_week,true_elimination_week,is_eliminated,judge_percentage,score_rate,week_rank,celebrity_industry,celebrity_age_during_season,celebrity_homestate,celebrity_homecountry/region,ballroom_partner,placement,final_est_share,std_dev,ci_width_95,base_popularity,perf_share,vote_cv,vote_count_est
34,Andy Richter,1,9.0,2,Eliminated Week 9,9,9,9,0,0.0548780487804878,0.45,13.0,Comedian,59,California,United States,Emma Slater/Kaitlyn Bristowe (week 9),7,,,,,,,
34,Corey Feldman,1,9.0,2,Eliminated Week 2,2,2,2,0,0.0548780487804878,0.45,13.0,Actor/Actress,54,California,United States,Jenna Johnson,13,,,,,,,
34,Jen Affleck,2,22.0,3,Eliminated Week 7,7,7,7,0,0.079136690647482,0.7333333333333333,1.0,TV Personality,26,Utah,United States,Jan Ravnik,9,0.0316509540454304,0.0246303125805932,0.0918732027939684,0.0196581223134756,0.079136690647482,0.7781854709731633,443113
34,Jordan Chiles,2,22.0,3,3rd Place,999,11,999,0,0.079136690647482,0.7333333333333333,1.0,Athlete,24,Texas,United States,Ezra Sosa (Apolo Anton Ohno week 9),3,0.1379396756965042,0.0481914911815352,0.1861934217282468,0.1532743534062457,0.079136690647482,0.3493664236790468,1931155
34,Robert Irwin,2,22.0,3,1st Place,999,11,999,0,0.079136690647482,0.7333333333333333,1.0,Conservationist,22,,Australia,Witney Carson (Xoshitl Gomez week 9),1,0.1711752370979914,0.0525947852667063,0.2027100700067042,0.1940950912032319,0.079136690647482,0.30725697337049845,2396453
34,Whitney Leavitt,2,22.0,3,Eliminated Week 10,10,10,10,0,0.079136690647482,0.7333333333333333,1.0,TV Personality,32,Utah,United States,Mark Ballas,6,0.0472398832650663,0.0297158555688914,0.1122710016310001,0.039380202028116,0.079136690647482,0.6290416807796423,661358
34,Alix Earle,2,21.0,3,2nd Place,999,11,999,0,0.0755395683453237,0.7,5.0,Social media personality,24,Florida,United States,Val Chmerkovskiy (Joey Graziadei week 9),2,0.091407112177882,0.0407860981600233,0.1564339895136551,0.0941636576559584,0.0755395683453237,0.4462026771029794,1279700
34,Elaine Hendrix,2,21.0,3,5th Place,999,11,999,0,0.0755395683453237,0.7,5.0,Actor/Actress,55,Georgia,United States,Alan Bersten (Rashad Jennings week 9),5,0.1295887755044094,0.0470097670250392,0.1808707530591015,0.1435600011787494,0.0755395683453237,0.36276110212523494,1814243
34,Hilaria Baldwin,2,21.0,3,Eliminated Week 4,4,4,4,0,0.0755395683453237,0.7,5.0,Entrepreneur,41,New York,United States,Gleb Savchenko,11,0.0156569560688438,0.0173648843586656,0.063169730217358,0.0007426131334445,0.0755395683453237,1.1090843125772356,219197
34,Lauren Jauregui,2,21.0,3,Eliminated Week 3,3,3,3,0,0.0755395683453237,0.7,5.0,Singer/Rapper,29,Florida,United States,Brandon Armstrong,12,0.0157595639141289,0.0174036453996157,0.0637999810684334,0.0009449757974042,0.0755395683453237,1.1043227778665141,220634
34,Dylan Efron,2,20.0,3,4th Place,999,11,999,0,0.0719424460431654,0.6666666666666666,9.0,TV Personality,33,California,United States,Daniella Karagach (Rumer Willis week 9),4,0.1383394374405806,0.0481851764909262,0.1878866666683086,0.1545309754252916,0.0719424460431654,0.34831120743585964,1936752
34,Danielle Fishel,2,19.0,3,Eliminated Week 8,8,8,8,0,0.0683453237410072,0.6333333333333333,10.0,Actor/Actress,44,California,United States,Pasha Pashkov,8,0.0583442934536195,0.0328675361451328,0.126936345932879,0.0560997764673529,0.0683453237410072,0.5633376325186057,816820
34,Baron Davis,2,18.0,3,Eliminated Week 2,2,2,2,1,0.0647482014388489,0.6,11.0,Athlete,46,California,United States,Britt Stewart,13,0.0204748724609409,0.0197703236213657,0.072931932211287,0.0097235123358978,0.0647482014388489,0.9655895859220007,286648
34,Scott Hoying,2,18.0,3,Eliminated Week 6,6,6,6,0,0.0647482014388489,0.6,11.0,Singer/Rapper,34,California,United States,Rylee Arnold,10,0.0439265395379574,0.0287592899935152,0.109911442763533,0.0386417001719931,0.0647482014388489,0.6547133076272486,614972
34,Andy Richter,2,16.0,3,Eliminated Week 9,9,9,9,0,0.0575539568345323,0.5333333333333333,13.0,Comedian,59,California,United States,Emma Slater/Kaitlyn Bristowe (week 9),7,0.0825758701166722,0.0383736908491844,0.1472795056688278,0.0883503005473617,0.0575539568345323,0.4647082833637219,1156062
34,Corey Feldman,2,15.0,3,Eliminated Week 2,2,2,2,1,0.0539568345323741,0.5,14.0,Actor/Actress,54,California,United States,Jenna Johnson,13,0.0159208292199717,0.0174485724883737,0.0638318869507341,0.0068347183354764,0.0539568345323741,1.095958774966667,222892
34,Jordan Chiles,3,24.0,3,3rd Place,999,11,999,0,0.0933852140077821,0.8,1.0,Athlete,24,Texas,United States,Ezra Sosa (Apolo Anton Ohno week 9),3,0.1427152011384643,0.0486496727885618,0.1901897876745694,0.1558550370612006,0.0933852140077821,0.34088641154183147,1998013
34,Whitney Leavitt,3,24.0,3,Eliminated Week 10,10,10,10,0,0.0933852140077821,0.8,1.0,TV Personality,32,Utah,United States,Mark Ballas,6,0.0507381770104927,0.0309058345173653,0.116516513702979,0.0400432473546451,0.0933852140077821,0.6091238656637968,710334
34,Alix Earle,3,23.0,3,2nd Place,999,11,999,0,0.0894941634241245,0.7666666666666667,3.0,Social media personality,24,Florida,United States,Val Chmerkovskiy (Joey Graziadei week 9),2,0.0948783877794975,0.0411003188486285,0.1582366787087804,0.0957490932282059,0.0894941634241245,0.43318947349893694,1328297
34,Dylan Efron,3,23.0,3,4th Place,999,11,999,0,0.0894941634241245,0.7666666666666667,3.0,TV Personality,33,California,United States,Daniella Karagach (Rumer Willis week 9),4,0.1435424453660126,0.0489387694479847,0.1871390981654558,0.1571328168527828,0.0894941634241245,0.3409358766544479,2009594
34,Hilaria Baldwin,3,22.0,3,Eliminated Week 4,4,4,4,0,0.0856031128404669,0.7333333333333333,5.0,Entrepreneur,41,New York,United States,Gleb Savchenko,11,0.0178303553123574,0.0187162726094628,0.0677956728332334,0.0007551165270837,0.0856031128404669,1.0496859025849816,249625
34,Robert Irwin,3,22.0,3,1st Place,999,11,999,0,0.0856031128404669,0.7333333333333333,5.0,Conservationist,22,,Australia,Witney Carson (Xoshitl Gomez week 9),1,0.1753383489196555,0.0537551135217115,0.2082060688876791,0.1973630745170976,0.0856031128404669,0.306579329923675,2454737
34,Scott Hoying,3,22.0,3,Eliminated Week 6,6,6,6,0,0.0856031128404669,0.7333333333333333,5.0,Singer/Rapper,34,California,United States,Rylee Arnold,10,0.0486503526453916,0.030121136561309,0.1135826356590924,0.0392923113265496,0.0856031128404669,0.6191350097883046,681105
34,Danielle Fishel,3,21.0,3,Eliminated Week 8,8,8,8,0,0.0817120622568093,0.7,8.0,Actor/Actress,44,California,United States,Pasha Pashkov,8,0.0623597284398039,0.0336855557797511,0.1295076946483921,0.0570443296359591,0.0817120622568093,0.5401812455336125,873036
34,Elaine Hendrix,3,21.0,3,5th Place,999,11,999,0,0.0817120622568093,0.7,8.0,Actor/Actress,55,Georgia,United States,Alan Bersten (Rashad Jennings week 9),5,0.1338052403812588,0.0477293303151132,0.183874993035882,0.1459771240718754,0.0817120622568093,0.3567074815539013,1873273
34,Jen Affleck,3,19.0,3,Eliminated Week 7,7,7,7,0,0.0739299610894941,0.6333333333333333,10.0,TV Personality,26,Utah,United States,Jan Ravnik,9,0.0311734196466482,0.0241460820745025,0.0897108933910531,0.019989106550656,0.0739299610894941,0.7745727721950041,436428
34,Andy Richter,3,18.0,3,Eliminated Week 9,9,9,9,0,0.0700389105058365,0.6,11.0,Comedian,59,California,United States,Emma Slater/Kaitlyn Bristowe (week 9),7,0.0861619557976699,0.0391086949006959,0.1506725807351735,0.0898378564982821,0.0700389105058365,0.45389748339200914,1206267
34,Lauren Jauregui,3,18.0,3,Eliminated Week 3,3,3,3,1,0.0700389105058365,0.6,11.0,Singer/Rapper,29,Florida,United States,Brandon Armstrong,12,0.0128063875627478,0.0130196910941465,0.0472672643675983,0.0009608863756614,0.0700389105058365,1.016656026561243,179289
34,Whitney Leavitt,4,25.0,3,Eliminated Week 10,10,10,10,0,0.1008064516129032,0.8333333333333334,1.0,TV Personality,32,Utah,United States,Mark Ballas,6,0.0446600979238607,0.0243022582201303,0.0918477049840709,0.040081761373061,0.1008064516129032,0.544160432911775,625241
34,Alix Earle,4,24.0,3,2nd Place,999,11,999,0,0.0967741935483871,0.8,2.0,Social media personality,24,Florida,United States,Val Chmerkovskiy (Joey Graziadei week 9),2,0.0821101208082275,0.0394432624352558,0.1542226450937011,0.0958411857177894,0.0967741935483871,0.4803702886685262,1149542
34,Elaine Hendrix,4,24.0,3,5th Place,999,11,999,0,0.0967741935483871,0.8,2.0,Actor/Actress,55,Georgia,United States,Alan Bersten (Rashad Jennings week 9),5,0.1292806749714952,0.0497812431073771,0.1866075879610457,0.1461175264122503,0.0967741935483871,0.38506329827217606,1809929
34,Jordan Chiles,4,24.0,3,3rd Place,999,11,999,0,0.0967741935483871,0.8,2.0,Athlete,24,Texas,United States,Ezra Sosa (Apolo Anton Ohno week 9),3,0.1382637999229828,0.0514566767980349,0.1944556664101548,0.156004940082662,0.0967741935483871,0.37216304503925,1935693
34,Dylan Efron,4,23.0,3,4th Place,999,11,999,0,0.0927419354838709,0.7666666666666667,5.0,TV Personality,33,California,United States,Daniella Karagach (Rumer Willis week 9),4,0.1388172545531889,0.0514326821063758,0.1932083841108335,0.1572839488563491,0.0927419354838709,0.37050640622393927,1943442
34,Hilaria Baldwin,4,23.0,3,Eliminated Week 4,4,4,4,1,0.0927419354838709,0.7666666666666667,5.0,Entrepreneur,41,New York,United States,Gleb Savchenko,11,0.0097802081210167,0.008666881983272,0.031387788139392,0.0007558428061383,0.0927419354838709,0.8861653940316185,136923
34,Jen Affleck,4,23.0,3,Eliminated Week 7,7,7,7,0,0.0927419354838709,0.7666666666666667,5.0,TV Personality,26,Utah,United States,Jan Ravnik,9,0.0355566181758975,0.0206010540587693,0.0774052273014535,0.020008332284548,0.0927419354838709,0.5793873297189434,497793
34,Robert Irwin,4,22.0,3,1st Place,999,11,999,0,0.0887096774193548,0.7333333333333333,8.0,Conservationist,22,,Australia,Witney Carson (Xoshitl Gomez week 9),1,0.1742290043490212,0.0552139043338657,0.2170453108757539,0.1975529004075717,0.0887096774193548,0.316904206278189,2439206
34,Danielle Fishel,4,21.0,3,Eliminated Week 8,8,8,8,0,0.0846774193548387,0.7,9.0,Actor/Actress,44,California,United States,Pasha Pashkov,8,0.0760446022817024,0.0367340305541158,0.1381581699923021,0.0570991954749522,0.0846774193548387,0.48305901342000473,1064624
34,Scott Hoying,4,21.0,3,Eliminated Week 6,6,6,6,0,0.0846774193548387,0.7,9.0,Singer/Rapper,34,California,United States,Rylee Arnold,10,0.0650543079255168,0.0308646858945845,0.1226091020610936,0.039330103086759,0.0846774193548387,0.47444491961889257,910760
34,Andy Richter,4,18.0,3,Eliminated Week 9,9,9,9,0,0.0725806451612903,0.6,11.0,Comedian,59,California,United States,Emma Slater/Kaitlyn Bristowe (week 9),7,0.1062033109670894,0.0404110912420183,0.1587269443552989,0.0899242634979186,0.0725806451612903,0.38050688697022833,1486846
34,Dylan Efron,5,36.0,4,4th Place,999,11,999,0,0.1150159744408945,0.9,1.0,TV Personality,33,California,United States,Daniella Karagach (Rumer Willis week 9),4,,,,,,,
34,Alix Earle,5,35.0,4,2nd Place,999,11,999,0,0.1118210862619808,0.875,2.0,Social media personality,24,Florida,United States,Val Chmerkovskiy (Joey Graziadei week 9),2,,,,,,,
34,Robert Irwin,5,35.0,4,1st Place,999,11,999,0,0.1118210862619808,0.875,2.0,Conservationist,22,,Australia,Witney Carson (Xoshitl Gomez week 9),1,,,,,,,
34,Whitney Leavitt,5,33.0,4,Eliminated Week 10,10,10,10,0,0.1054313099041533,0.825,4.0,TV Personality,32,Utah,United States,Mark Ballas,6,,,,,,,
34,Jordan Chiles,5,32.0,4,3rd Place,999,11,999,0,0.1022364217252396,0.8,5.0,Athlete,24,Texas,United States,Ezra Sosa (Apolo Anton Ohno week 9),3,,,,,,,
34,Elaine Hendrix,5,30.0,4,5th Place,999,11,999,0,0.0958466453674121,0.75,6.0,Actor/Actress,55,Georgia,United States,Alan Bersten (Rashad Jennings week 9),5,,,,,,,
34,Scott Hoying,5,30.0,4,Eliminated Week 6,6,6,6,0,0.0958466453674121,0.75,6.0,Singer/Rapper,34,California,United States,Rylee Arnold,10,,,,,,,
34,Danielle Fishel,5,29.0,4,Eliminated Week 8,8,8,8,0,0.0926517571884984,0.725,8.0,Actor/Actress,44,California,United States,Pasha Pashkov,8,,,,,,,
34,Jen Affleck,5,29.0,4,Eliminated Week 7,7,7,7,0,0.0926517571884984,0.725,8.0,TV Personality,26,Utah,United States,Jan Ravnik,9,,,,,,,
34,Andy Richter,5,24.0,4,Eliminated Week 9,9,9,9,0,0.0766773162939297,0.6,10.0,Comedian,59,California,United States,Emma Slater/Kaitlyn Bristowe (week 9),7,,,,,,,
34,Jordan Chiles,6,39.0,4,3rd Place,999,11,999,0,0.1147058823529411,0.975,1.0,Athlete,24,Texas,United States,Ezra Sosa (Apolo Anton Ohno week 9),3,0.147423682917048,0.0491434830940726,0.1897049947781654,0.1561229444871257,0.1147058823529411,0.33334863246988977,2063932
34,Whitney Leavitt,6,39.0,4,Eliminated Week 10,10,10,10,0,0.1147058823529411,0.975,1.0,TV Personality,32,Utah,United States,Mark Ballas,6,0.0555635940704094,0.0325635301553838,0.1237771795554697,0.0401120798000171,0.1147058823529411,0.5860587440423627,777890
34,Danielle Fishel,6,36.0,4,Eliminated Week 8,8,8,8,0,0.1058823529411764,0.9,3.0,Actor/Actress,44,California,United States,Pasha Pashkov,8,0.0683452980680086,0.0356312335029302,0.1361316667227032,0.057142386136439,0.1058823529411764,0.5213414018251045,956834
34,Elaine Hendrix,6,36.0,4,5th Place,999,11,999,0,0.1058823529411764,0.9,3.0,Actor/Actress,55,Georgia,United States,Alan Bersten (Rashad Jennings week 9),5,0.1390153188898528,0.0483455211596943,0.1880693994338774,0.1462280518332841,0.1058823529411764,0.34777117763546855,1946214
34,Robert Irwin,6,36.0,4,1st Place,999,11,999,0,0.1058823529411764,0.9,3.0,Conservationist,22,,Australia,Witney Carson (Xoshitl Gomez week 9),1,0.1795294240911641,0.0534702362237789,0.2069060274442172,0.1977023322931923,0.1058823529411764,0.2978355024223049,2513412
34,Alix Earle,6,35.0,4,2nd Place,999,11,999,0,0.1029411764705882,0.875,6.0,Social media personality,24,Florida,United States,Val Chmerkovskiy (Joey Graziadei week 9),2,0.0981834169097447,0.040945060059944,0.1590202838529168,0.0959136813838736,0.1029411764705882,0.4170262285491941,1374568
34,Dylan Efron,6,32.0,4,4th Place,999,11,999,0,0.0941176470588235,0.8,7.0,TV Personality,33,California,United States,Daniella Karagach (Rumer Willis week 9),4,0.1449014434444897,0.0484318520950212,0.1867848147264733,0.1574029207216417,0.0941176470588235,0.33423995609522655,2028620
34,Jen Affleck,6,32.0,4,Eliminated Week 7,7,7,7,0,0.0941176470588235,0.8,7.0,TV Personality,26,Utah,United States,Jan Ravnik,9,0.0364621948075984,0.0263514772581329,0.0980555159152653,0.0200234668779416,0.0941176470588235,0.7227068309294832,510471
34,Scott Hoying,6,28.0,4,Eliminated Week 6,6,6,6,1,0.0823529411764705,0.7,9.0,Singer/Rapper,34,California,United States,Rylee Arnold,10,0.0387534040079379,0.0206723768386483,0.0782354777731017,0.0393598529484608,0.0823529411764705,0.5334338329199148,542548
34,Andy Richter,6,27.0,4,Eliminated Week 9,9,9,9,0,0.0794117647058823,0.675,10.0,Comedian,59,California,United States,Emma Slater/Kaitlyn Bristowe (week 9),7,0.0918222227937451,0.0398135265547264,0.1532967970681709,0.0899922835180237,0.0794117647058823,0.4335935827229667,1285511
34,Alix Earle,7,43.0,4,2nd Place,999,11,999,0,0.1295180722891566,1.075,1.0,Social media personality,24,Florida,United States,Val Chmerkovskiy (Joey Graziadei week 9),2,0.1056935489964654,0.0427490643058421,0.1651155059488415,0.0998435071428758,0.1295180722891566,0.4044623793195904,1479710
34,Whitney Leavitt,7,42.0,4,Eliminated Week 10,10,10,10,0,0.1265060240963855,1.05,2.0,TV Personality,32,Utah,United States,Mark Ballas,6,0.0592195756839779,0.0332016915446697,0.1247579601229409,0.0417555730136116,0.1265060240963855,0.5606539925555825,829074
34,Robert Irwin,7,41.0,4,1st Place,999,11,999,0,0.1234939759036144,1.025,3.0,Conservationist,22,,Australia,Witney Carson (Xoshitl Gomez week 9),1,0.1888976509656187,0.0546717966950135,0.2135436103827157,0.2058026961500552,0.1234939759036144,0.28942549796431466,2644567
34,Dylan Efron,7,38.0,4,4th Place,999,11,999,0,0.1144578313253012,0.95,4.0,TV Personality,33,California,United States,Daniella Karagach (Rumer Willis week 9),4,0.1534022413723126,0.050289731618684,0.1932514019326609,0.1638521159091188,0.1144578313253012,0.3278291840379898,2147631
34,Jordan Chiles,7,38.0,4,3rd Place,999,11,999,0,0.1144578313253012,0.95,4.0,Athlete,24,Texas,United States,Ezra Sosa (Apolo Anton Ohno week 9),3,0.1524079092773014,0.0499413565146728,0.1934793772788525,0.1625196958156586,0.1144578313253012,0.3276821836313368,2133711
34,Danielle Fishel,7,35.0,4,Eliminated Week 8,8,8,8,0,0.1054216867469879,0.875,6.0,Actor/Actress,44,California,United States,Pasha Pashkov,8,0.0714400197737079,0.0357319390463009,0.1372449114217136,0.0594836540111552,0.1054216867469879,0.5001669814689964,1000160
34,Jen Affleck,7,34.0,4,Eliminated Week 7,7,7,7,1,0.1024096385542168,0.85,7.0,TV Personality,26,Utah,United States,Jan Ravnik,9,0.0316203131002542,0.0199807552844117,0.074793848521329,0.0208438788857607,0.1024096385542168,0.631896187145948,442684
34,Elaine Hendrix,7,32.0,4,5th Place,999,11,999,0,0.0963855421686747,0.8,8.0,Actor/Actress,55,Georgia,United States,Alan Bersten (Rashad Jennings week 9),5,0.1434163259481019,0.0479144297541948,0.1864561003948117,0.1522193844199589,0.0963855421686747,0.3340932731154583,2007829
34,Andy Richter,7,29.0,4,Eliminated Week 9,9,9,9,0,0.0873493975903614,0.725,9.0,Comedian,59,California,United States,Emma Slater/Kaitlyn Bristowe (week 9),7,0.0939024148822592,0.0408278427518585,0.1561233247786426,0.0936794946518048,0.0873493975903614,0.4347901255047705,1314634
34,Whitney Leavitt,8,39.5,4,Eliminated Week 10,10,10,10,0,0.1310116086235489,0.9875,1.0,TV Personality,32,Utah,United States,Mark Ballas,6,0.0600323832925558,0.0333818673322524,0.1265408821732609,0.042644448738262,0.1310116086235489,0.5560643356365272,840453
34,Jordan Chiles,8,39.0,4,3rd Place,999,11,999,0,0.1293532338308457,0.975,2.0,Athlete,24,Texas,United States,Ezra Sosa (Apolo Anton Ohno week 9),3,0.1585604940143045,0.0510237017958465,0.1984673010876942,0.1659793492693667,0.1293532338308457,0.32179328219829717,2219847
34,Alix Earle,8,38.5,4,2nd Place,999,11,999,0,0.1276948590381426,0.9625,3.0,Social media personality,24,Florida,United States,Val Chmerkovskiy (Joey Graziadei week 9),2,0.1072633825692776,0.0433243682579041,0.168055300238472,0.1019689352799613,0.1276948590381426,0.40390641447394626,1501687
34,Dylan Efron,8,38.0,4,4th Place,999,11,999,0,0.1260364842454394,0.95,4.0,TV Personality,33,California,United States,Daniella Karagach (Rumer Willis week 9),4,0.1605001981174936,0.0509378244241326,0.197483921979782,0.1673401333820615,0.1260364842454394,0.3173692308270158,2247003
34,Robert Irwin,8,38.0,4,1st Place,999,11,999,0,0.1260364842454394,0.95,4.0,Conservationist,22,,Australia,Witney Carson (Xoshitl Gomez week 9),1,0.1935924349851626,0.0555551872367126,0.214704602007708,0.2101837405825133,0.1260364842454394,0.28696982524637643,2710294
34,Elaine Hendrix,8,37.5,4,5th Place,999,11,999,0,0.1243781094527363,0.9375,6.0,Actor/Actress,55,Georgia,United States,Alan Bersten (Rashad Jennings week 9),5,0.1527088272896824,0.0493025027810189,0.1927328661328362,0.1554597690169567,0.1243781094527363,0.3228529984549882,2137924
34,Danielle Fishel,8,37.0,4,Eliminated Week 8,8,8,8,1,0.1227197346600331,0.925,7.0,Actor/Actress,44,California,United States,Pasha Pashkov,8,0.067429030228035,0.0304907897313677,0.1156360714797222,0.0607499179430807,0.1227197346600331,0.45219083869740323,944006
34,Andy Richter,8,34.0,4,Eliminated Week 9,9,9,9,0,0.1127694859038142,0.85,8.0,Comedian,59,California,United States,Emma Slater/Kaitlyn Bristowe (week 9),7,0.0999132495034885,0.0425864983402766,0.1628442037072778,0.0956737057877976,0.1127694859038142,0.42623474415962903,1398785
34,Dylan Efron,9,42.0,4,4th Place,999,11,999,0,0.1555555555555555,1.05,1.0,TV Personality,33,California,United States,Daniella Karagach (Rumer Willis week 9),4,0.174172600442681,0.05323314032677,0.2068241347614188,0.1781635547112155,0.1555555555555555,0.3056344120227375,2438416
